Date,Sample,Field,NDF,Clouds,Species,Type,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
9-Oct,S1,P3,55.9017407,fair,horse,Field,9.379,9.4,12.308,8.19,8.113,8.823,8.17,8.8,5.134,12.799,27.271,13.092,6.86,9.305,52.005,58.5,69.071,62.905,29.5
9-Oct,S1,P3,55.9017407,fair,horse,Lab,0,0.99,6.68,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,16.9
9-Oct,S1,P4,44.39734,fair,cattle/sheep,Field,15.438,14.664,19.658,13.64,12.639,13.48,12.192,14.035,6.564,14.662,41.949,20.03,9.72,10.574,82.111,102.226,119.128,102.051,29
9-Oct,S1,P4,44.39734,fair,cattle/sheep,Lab,0,0.99,6.68,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.82,0,0,1.08,14.09090909
9-Oct,S1,P5,55.9506696,fair,none,Lab,0,0,0,0,0,0,0,0,0,0.44,0.6,0,0.410909091,4.902727273,1.928181818,0.83,0.82,3.23,18.90909091
9-Oct,S1,P5,55.9506696,fair,none,Field,38.346,35.626,47.852,39.202,35.727,36.412,38.323,43.195,22.868,43.176,91.172,40.941,36.702,31.536,203.511,211.795,268.767,223.671,22.9
9-Oct,S1,P6,49.52617477,fair,horse,Field,60.36363636,62.81909091,82.49272727,59.62636364,58.58272727,68.78818182,65.06545455,63.88,31.07363636,65.37545455,144.4318182,69.99181818,51.86636364,48.34636364,302.62,359.6054545,410.1154545,361.1172727,30.81818182
9-Oct,S1,P6,49.52617477,fair,horse,Lab,0,0.99,5.73,5.66,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.745454545,0,0,1.08,14.27272727
9-Oct,S2,K1,49.80222133,partly cloudy,cattle,Field,3130.921,2970.506,4187.28,2913.743,2506.294,2816.014,2645.442,3176.146,1739.932,2648.541,6641.175,4224.862,2911.757,2316.23,11689.753,13385.814,14438.902,12191.751,34.8
9-Oct,S2,K1,49.80222133,partly cloudy,cattle,Lab,0,0.99,8.59,7.644,1.52,0,0,0,0.46,0.352,0.6,0,0,1.02,0.82,0,0,1.08,9.8
9-Oct,S2,K2,35.03385323,partly cloudy,cattle,Lab,0,0.99,5.73,4.633636364,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.074545455,0,0,1.08,16.90909091
9-Oct,S2,K2,35.03385323,partly cloudy,cattle,Field,2023.889,1810.488,2640.744,1843.828,1739.663,2054.15,1985.555,2283.147,1028.899,1972.732,4855.162,2601.493,1769.558,1314.927,8529.529,10141.859,12164.251,10485.835,37.2
9-Oct,S2,K3,50.5960024,partly cloudy,cattle,Field,1807.996,1642.77,2246.925,1756.232,1568.7,1634.066,1788.281,2029.152,885.179,1543.99,4066.87,2201.587,1595.311,1157.528,6712.093,8321.214,10603.745,8588.511,28.8
9-Oct,S2,K3,50.5960024,partly cloudy,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.927272727,0.074545455,0,0,1.08,12.45454545
9-Oct,S2,K4,50.41406844,partly cloudy,cattle,Field,818.669,774.189,1093.201,784.287,777.882,863.794,876.351,974.765,522.864,875.56,1905.025,941.29,904.159,785.038,3066.84,3761.919,4238.615,4130.05,37.1
9-Oct,S2,K4,50.41406844,partly cloudy,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,17.81818182
9-Oct,S2,K5,50.08843769,partly cloudy,cattle,Field,646.766,612.584,865.615,610.911,583.905,634.715,625.356,718.625,388.94,642.928,1496.041,712.073,650.563,588.951,2361.474,2925.627,3461.502,3212.893,34.3
9-Oct,S2,K5,50.08843769,partly cloudy,cattle,Lab,0,0.72,3.82,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.927272727,0,0,0,0.687272727,17.18181818
9-Oct,S2,K6,50.82313388,partly cloudy,cattle,Lab,0,0.99,5.73,5.147272727,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.149090909,0,0,1.08,15
9-Oct,S2,K6,50.82313388,partly cloudy,cattle,Field,713.4618182,727.2281818,1083.072727,695.5409091,708.1636364,888.9209091,866.2009091,852.4372727,389.4536364,808.3027273,1800.001818,927.6645455,731.0118182,641.5454545,2917.354545,3781.449091,4399.116364,4179.057273,26.72727273
9-Oct,S2,P1,47.7356957,fair,horse,Lab,0,0.9,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.927272727,0,0,0,0.589090909,14.72727273
9-Oct,S2,P1,47.7356957,fair,horse,Field,0.83,1.88,2.76,2.639,2.92,4.308,5.598,5.06,3.471,2.64,1.27,0.98,7.658,2.94,7.25,5.145,4.776,3.23,24.3
9-Oct,S2,P2,55.68960624,fair,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.92,0,0.6,0,0,0.927272727,0,0,0,0,14.81818182
9-Oct,S2,P2,55.68960624,fair,cattle,Field,3.32,3.76,7.074,4.55,5.11,6.53,6.826,6.655,4.468,5.74,7.718,3.91,9.15,5.88,16.91,17.73,19.548,20.109,31.4
9-Oct,S2,P3,54.03967619,fair,horse,Lab,0,0.99,6.68,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.927272727,0.074545455,0,0,0.981818182,8.363636364
9-Oct,S2,P3,54.03967619,fair,horse,Field,9.628,9.682,12.4,9.646,8.478,8.893,7.875,9.735,6.848,11.341,23.979,12.308,9.264,9.305,53.292,54.363,63.145,51.081,35.6
9-Oct,S2,P4,44.25243049,fair,cattle/sheep,Lab,0,0,2.86,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.834545455,0,0,0,1.08,17.09090909
9-Oct,S2,P4,44.25243049,fair,cattle/sheep,Field,19.92,18.8,22.20727273,17.28,16.8,17.37,16.54454545,18.16,9.422727273,18.62909091,45.61636364,22.47,13.72,12.90818182,100.26,112.7318182,141.8227273,117.7972727,32.63636364
9-Oct,S2,P5,55.64777045,fair,none,Field,29.133,30.08,39.214,29.929,29.96,34.05,30.91,32.295,19.02,37.575,68.268,32.24,29.73,30.36,160.845,164.271,188.905,161.733,45
9-Oct,S2,P5,55.64777045,fair,none,Lab,0,0.99,7.64,6.437272727,1.52,0,0,0,0.710909091,0,0.6,0,0,1.02,0.149090909,0,0,1.08,10.27272727
9-Oct,S2,P6,45.88810476,fair,horse,Field,69.388,70.51,100.202,81.051,79.274,99.635,92.918,85.895,42.217,92.408,158.494,69.664,77.518,75.518,334.973,394.467,483.23,414.33,34.4
9-Oct,S2,P6,45.88810476,fair,horse,Lab,0,0,3.82,1.89,0.76,0,0,0,0.46,0.44,0.6,0,0,0.927272727,0.149090909,0,0,1.08,12.90909091
16-Oct,S1,K1,66.67953637,fair,cattle,Field,1107.778,1055.008,1533.217,1324.064,1159.409,1101.63,1205.681,1752.929,1449.167,1610.302,2270.226,1072.51,2184.818,2018.962,4081.096,3832.235,5092.141,5483.686,26.9
16-Oct,S1,K1,66.67953637,fair,cattle,Lab,0,0.99,7.64,6.61,1.52,0,0,0,1.39,0,0.6,0,0,1.02,0,0,0,0.098181818,14
16-Oct,S1,K2,44.52508502,fair,cattle,Field,647.431,592.467,838.429,563.792,547.375,617.55,642.388,673.009,294.046,585.953,1511.037,704.844,491.755,416.857,2500.581,3116.827,3916.431,3787.233,31.2
16-Oct,S1,K2,44.52508502,fair,cattle,Lab,0,0.99,6.68,4.72,1.444,0,0,0,0.46,0,0.6,0,0,0.918,0.164,0,0,1.08,14.7
16-Oct,S1,K3,52.49170166,fair,cattle,Lab,0,0.99,5.73,4.72,0.829090909,0,0,0,0.92,0,0.6,0,0,0.741818182,0,0,0,1.08,12.54545455
16-Oct,S1,K3,52.49170166,fair,cattle,Field,669.096,563.038,786.171,585.078,484.835,501.865,508.171,636.968,339.924,484.623,1260.674,626.972,514.392,400.404,2100.079,2454.343,2962.97,2559.841,23.5
16-Oct,S1,K4,54.75394158,fair,cattle,Lab,0,0.99,5.73,5.66,0.829090909,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,16.27272727
16-Oct,S1,K4,54.75394158,fair,cattle,Field,777.667,700.768,1037.359,763.275,682.246,730.805,765.64,868.732,439.999,732.146,1672.506,838.212,772.9,609.227,2604.43,3234.162,4199.524,3959.502,27.3
16-Oct,S1,K5,53.83587283,fair,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,17.2
16-Oct,S1,K5,53.83587283,fair,cattle,Field,2218.856364,2004.682727,2833.087273,2098.28,1820.887273,1843.28,2113.400909,2533.844545,1169.96,2141.420909,5002.145455,2550.545455,2016.653636,2029.888182,8648.359091,9599.505455,12626.59273,9792.418182,26.09090909
16-Oct,S1,K6,56.40170034,fair,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,0.432,19.2
16-Oct,S1,K6,56.40170034,fair,cattle,Field,1634.104,1349.264,1941.087,2035.307,1905.658,1859.952,2508.775,2620.613,1073.492,2313.071,3854.846,1691.957,2218.547,1612.683,5627.237,6968.138,13101.527,12140.138,22.2
16-Oct,S1,P1,37.73310662,fair,horse,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.670909091,0,0,1.08,12.18181818
16-Oct,S1,P1,37.73310662,fair,horse,Field,0,0,0.92,0.728,0.73,1.666,2.272,1.815,0.48,0.46,0,0,2.29,0.98,1.61,0.84,0.88,0.108,22.3
16-Oct,S1,P2,57.33865681,fair,cattle,Field,0,0.94,1.84,1.571818182,1.990909091,3.029090909,4.031818182,3.95,1.989090909,0.91,0.63,0,6.34,1.781818182,2.199090909,1.69,1.77,1.08,23.45454545
16-Oct,S1,P2,57.33865681,fair,cattle,Lab,0,0.99,5.73,6.61,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.864,14.4
16-Oct,S1,P3,59.51089564,fair,horse,Field,1.66,0.94,1.84,0.91,1.46,1.32,1.17,1.1,0.95,1.685,3.224,1.853,1.14,1.372,6.44,7.175,8.84,8.6,29.9
16-Oct,S1,P3,59.51089564,fair,horse,Lab,0,0.99,5.73,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,1.08,14.2
16-Oct,S1,P4,47.80229908,fair,cattle/sheep,Field,4.15,3.76,5.418,3.64,2.92,2.78,2.92,3.85,1.43,3.64,11.39,4.89,2.29,2.646,17.71,24.564,29.447,28.495,33.6
16-Oct,S1,P4,47.80229908,fair,cattle/sheep,Lab,0,0.792,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.82,0,0,1.08,16.9
16-Oct,S1,P5,58.77789768,fair,none,Lab,0,0.99,6.68,6.61,1.52,0.073,0,0,1.39,0.044,0.6,0,0,1.727,0.164,0,0,1.08,14.9
16-Oct,S1,P5,58.77789768,fair,none,Field,4.98,4.7,6.246,4.55,4.38,4.308,4.552,4.895,2.521,4.826,12.02,5.86,3.544,3.822,23.589,26.505,32.635,28.818,30.6
16-Oct,S1,P6,53.24134692,fair,horse,Field,11.62,12.56181818,17.28272727,12.97818182,12.28727273,14.59272727,13.31181818,12.96,6.830909091,13.20727273,27.26363636,12.52181818,11.84818182,10.85909091,58.98636364,70.14090909,78.46909091,69.89818182,31.27272727
16-Oct,S1,P6,53.24134692,fair,horse,Lab,0,0.99,6.68,4.72,1.52,0,0,0,0.92,0.44,0.6,0,0,1.02,0.328,0,0,1.08,12
16-Oct,S2,K1,65.41353188,fair,cattle,Field,1314.79,1101.162,1810.029,1235.193,1212.6,1325.776,1321.175,1601.554,1237.559,1886.701,3093.382,1219.067,1780.303,2055.399,4417.842,5249.971,6719.419,7450.588,29.5
16-Oct,S2,K1,65.41353188,fair,cattle,Lab,0,0.99,7.64,6.61,1.52,0,0,0,1.39,0,0.6,0,0,1.02,0,0,0,0.216,13.6
16-Oct,S2,K2,52.09180655,fair,cattle,Lab,0,0.99,6.68,7.55,1.52,0,0,0,0.46,0.44,0.6,0,0,1.02,0.82,0,0,1.08,14.18181818
16-Oct,S2,K2,52.09180655,fair,cattle,Field,1303.085,1098.719,1501.716,914.82,891.423,952.105,1002.869,1107.156,587.998,1044.568,2579.747,1305.046,867.343,863.591,4876.787,5172.057,5996.871,5284.209,31.7
16-Oct,S2,K3,56.77318536,fair,cattle,Field,1460.874,1288.158,1851.358,1254.113,1162.258,1391.02,1306.766,1459.921,751.968,1605.518,3090.028,1493.811,1137.515,1392.989,4437.002,5656.342,7426.753,8517.431,32.2
16-Oct,S2,K3,56.77318536,fair,cattle,Lab,0,0.99,8.02,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,1.08,10.5
16-Oct,S2,K4,51.39346261,fair,cattle,Field,2491.707,1991.555,2657.184,2301.284,1983.029,1905.042,2159.027,2773.694,1322.801,2118.331,5753.484,2714.05,2261.879,1353.42,10664.305,11866.02,15851.891,12253.047,29.3
16-Oct,S2,K4,51.39346261,fair,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,1.08,18.3
16-Oct,S2,K5,57.06916767,fair,cattle,Field,2288.261,1809.454,2559.832,2174.482,1934.004,1934.921,2267.463,2570.101,1172.475,2204.59,5055.541,2396.606,1928.823,1551.955,7700.509,9552.227,14526.811,13787.339,27.7
16-Oct,S2,K5,57.06916767,fair,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0.3,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,17.90909091
16-Oct,S2,K6,58.01971577,fair,cattle,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,1.08,19
16-Oct,S2,K6,58.01971577,fair,cattle,Field,2321.132,1952.822,2930.047,2085.701,1798.185,1743.082,1802.748,2320.014,1241.361,1915.438,5037.508,2536.422,1980.274,1716.898,8441.78,9935.299,12604.5,11501.062,25.5
16-Oct,S2,P1,43.46562687,fair,horse,Lab,0,0.99,6.68,6.61,1.52,0,0,0,0.874,0,0.6,0,0,1.02,0.82,0,0,1.08,12.8
16-Oct,S2,P1,43.46562687,fair,horse,Field,0,0.94,1.84,1.001,2.19,4.653,5.192,4.4,1.9,1.37,0.567,0,6.746,1.96,3.22,2.53,1.503,1.08,18.1
16-Oct,S2,P2,52.18072771,fair,cattle,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.648,15.2
16-Oct,S2,P2,52.18072771,fair,cattle,Field,0.83,1.88,6.062,2.73,5.11,8.894,8.576,8.525,4.374,2.37,1.27,0.98,12.922,4.116,4.911,3.548,3.54,2.15,22.9
16-Oct,S2,P3,59.52390088,fair,horse,Lab,0,1.89,20.05,8.208,3.42,0.73,0,0,0.92,0.44,1.2,0,0,3.05,1.63,0.83,0.328,2.15,6.8
16-Oct,S2,P3,59.52390088,fair,horse,Field,1.66,0.94,1.84,0.91,1.46,1.326363636,1.17,1.65,0.95,1.82,3.8,1.95,1.14,1.514545455,7.25,7.6,9.73,8.6,28.36363636
16-Oct,S2,P4,52.18607443,fair,cattle/sheep,Lab,0,0.99,8.976,6.323,1.52,0,0,0,0.46,0,0.6,0,0,1.02,0.82,0,0,1.08,16.4
16-Oct,S2,P4,52.18607443,fair,cattle/sheep,Field,4.753636364,3.76,5.51,3.64,3.251818182,2.905454545,2.92,3.85,1.771818182,3.476363636,11.16090909,4.711818182,2.29,2.672727273,17.49272727,24.02,28.78181818,29.71727273,32.45454545
16-Oct,S2,P5,53.78304678,fair,none,Field,4.98,4.7,5.878,4.55,4.38,4.86,4.67,4.675,2.521,5.01,10.696,4.89,4.228,3.92,21.739,24.312,28.916,24.73,36
16-Oct,S2,P5,53.78304678,fair,none,Lab,0,0.99,5.73,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0.164,0,0,0.972,13.2
16-Oct,S2,P6,53.4971029,fair,horse,Field,17.43,17.26181818,22.87636364,18.60363636,17.19818182,19.51363636,19.03909091,18.71,9.160909091,17.63727273,38.65727273,17.05545455,15.06909091,13.26454545,79.03909091,95.84818182,116.9818182,104.0136364,30
16-Oct,S2,P6,53.4971029,fair,horse,Lab,0,0.99,6.68,6.61,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,1.08,13
23-Oct,S1,K1,59.15823341,fair,cattle,Field,439.4709091,400.9181818,598.1445455,468.4627273,487.8509091,476.5790909,622.01,610.5745455,390.6627273,660.4109091,995.1945455,480.71,643.2881818,678.5890909,1695.319091,1649.376364,2602.517273,2553.829091,31.27272727
23-Oct,S1,K1,59.15823341,fair,cattle,Lab,0,0.99,7.64,6.61,1.52,0,0,0,0.92,0,0.6,0,0,1.121,0,0,0,0.432,13
23-Oct,S1,K2,50.50702,fair,cattle,Field,304.2509091,291.6954545,395.5072727,292.5709091,251.8609091,275.9045455,260.5763636,289.63,152.7372727,238.8090909,589.2836364,345.2545455,259.5390909,225.0072727,991.65,1118.795455,1368.875455,1192.451818,27.27272727
23-Oct,S1,K2,50.50702,fair,cattle,Lab,0,0.495,4.77,4.72,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,1.08,15.5
23-Oct,S1,K3,49.84557266,fair,cattle,Lab,0,1.99,12.41,10.38,1.748,0.73,0,0,0.92,0.44,0.6,0,0,1.02,0.82,0,0,1.08,8.8
23-Oct,S1,K3,49.84557266,fair,cattle,Field,1772.14,1841.324,2789.896,1364.453,1461.372,1645.807,1380.089,1680.074,805.879,1897.814,5528.871,2930.955,1224.294,1572.625,8071.628,10332.637,11441.529,10649.719,36.4
23-Oct,S1,K4,54.45224179,fair,cattle,Lab,0,0.99,6.68,5.66,1.368,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,0.54,15.6
23-Oct,S1,K4,54.45224179,fair,cattle,Field,1207.047,954.413,1185.41,1021.611,816.023,775.969,931.589,1164.709,602.353,835.984,2081.994,1466.063,867.342,686.602,3846.833,3683.499,5084.711,4074.777,32.9
23-Oct,S1,K5,56.23144,fair,cattle,Lab,0,0.99,4.77,4.72,0.76,0.73,0.45,0,0.46,0.44,0.6,0,0,1.02,0,0,0,1.08,14
23-Oct,S1,K5,56.23144,fair,cattle,Field,1072.25,883.716,1330.429,1308.874,1224.655,1303.265,1495.289,1628.13,792.045,1730.443,2693.002,1289.705,1468.627,1508.273,3901.655,4643.879,7833.042,7003.784,24.3
23-Oct,S1,K6,54.93070772,fair,cattle,Lab,0,0.396,5.73,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.121,0,0,0,1.08,16.2
23-Oct,S1,K6,54.93070772,fair,cattle,Field,1456.473,1219.06,1592.089,1510.721,1359.233,1338.074,1646.131,1864.078,850.666,1589.579,3845.105,1998.653,1430.899,957.227,6371.326,7091.383,11752.036,9589.865,29.3
23-Oct,S1,P1,49.52153292,fair,horse,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.649090909,0,0,0,1.08,14.81818182
23-Oct,S1,P1,49.52153292,fair,horse,Field,0,0.94,1.84,0.91,1.46,3.344545455,3.552727273,3.3,1.43,0.91,0,0,4.883636364,1.96,1.61,0.84,0.88,0,26.81818182
23-Oct,S1,P2,49.61684316,fair,cattle,Field,0,0.47,0.92,0.91,1.46,2.08,3.5,3.19,1.382,0.46,0,0,4.57,0.98,1.61,0.84,0.88,0.54,36.8
23-Oct,S1,P2,49.61684316,fair,cattle,Lab,0,0.099,4.77,3.77,0.76,0,0,0,0.46,0,0.48,0,0,0.918,0,0,0,0.216,10.7
23-Oct,S1,P3,56.26888489,fair,horse,Field,0.83,0.94,1.84,1.82,1.46,2.08,3.094,3.52,2.14,0.91,1.27,0.98,5.72,1.568,3.868,3.38,3.54,3.23,30.6
23-Oct,S1,P3,56.26888489,fair,horse,Lab,0,0.99,6.68,8.49,1.52,0,0,0,1.39,0,0.6,0,0,1.02,0,0,0,0.09,13.58333333
23-Oct,S1,P4,45.61337465,fair,cattle/sheep,Field,3.32,2.82,3.67,2.73,2.19,2.08,2.33,2.75,1.43,2.73,8.482,3.91,2.29,1.96,14.895,17.305,23.702,19.895,35
23-Oct,S1,P4,45.61337465,fair,cattle/sheep,Lab,0,0.99,5.73,5.66,0.829090909,0,0,0,0.46,0,0.6,0,0,1.02,0.82,0,0,1.08,10.90909091
23-Oct,S1,P5,52.16229508,fair,none,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.92,0,0.6,0,0,0.816,0,0,0,1.08,12.9
23-Oct,S1,P5,52.16229508,fair,none,Field,5.81,5.546,8.086,5.46,5.694,5.905,5.714,6.27,3.33,8.789,19.996,8.693,4.57,6.076,36.309,41.448,54.744,49.254,30.6
23-Oct,S1,P6,51.32855142,fair,horse,Field,31.291,34.122,41.79,30.02,29.368,31.961,30.795,30.37,20.537,35.703,69.157,40.256,29.844,32.712,166.723,171.951,194.92,159.689,38.7
23-Oct,S1,P6,51.32855142,fair,horse,Lab,0,0.99,5.73,4.72,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,1.08,13.1
23-Oct,S2,K1,57.25683137,fair,cattle,Field,353.932,329.04,517.624,327.014,337.763,415.361,390.054,372.077,209.944,535.493,783.168,402.348,332.941,551.73,999.605,1209.233,1614.719,2326.062,28.4
23-Oct,S2,K1,57.25683137,fair,cattle,Lab,0,0.99,6.3,5.66,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0,12.3
23-Oct,S2,K2,31.15726291,fair,cattle,Lab,0,0.99,4.77,5.66,1.52,0,0,0,0.46,0,0.6,0,0,0.816,0.41,0,0,0.324,13.9
23-Oct,S2,K2,31.15726291,fair,cattle,Field,591.821,442.985,547.198,611.183,516.76,474.768,576.302,749.659,320.764,535.994,1426.444,648.076,601.856,253.681,3021.355,2955.173,4356.063,2698.991,29.4
23-Oct,S2,K3,52.40958383,fair,cattle,Field,1562.047778,1322.543333,2212.892222,1398.715556,1267.127778,1306.946667,1228.105556,1664.38,751.3166667,1546.987778,4638.534444,2224.2,1213.472222,1099.281111,5718.034444,7882.596667,10389.31778,10275.21333,23.44444444
23-Oct,S2,K3,52.40958383,fair,cattle,Lab,0,0.99,11.28636364,6.865454545,1.865454545,0.597272727,0,0,0.167272727,0.44,0.6,0,0,1.02,0.82,0,0,1.08,10
23-Oct,S2,K4,53.45889178,fair,cattle,Field,1098.811,844.793,1137.377,1203.354,989.252,975.242,1096.022,1433.618,799.035,1025.395,2006.704,1180.57,1456.279,846.256,3966.218,3776.777,5472.339,3507.647,26.9
23-Oct,S2,K4,53.45889178,fair,cattle,Lab,0,0.99,6.68,5.66,1.14,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.972,15.2
23-Oct,S2,K5,54.51631021,fair,cattle,Field,2186.247,1536.066,2048.822,1892.403,1576.955,1409.988,1795.574,2344.279,1201.049,1668.824,4535.958,2832.273,1964.038,1132.846,8938.644,8179.314,12015.232,8719.163,28.2
23-Oct,S2,K5,54.51631021,fair,cattle,Lab,0,0.891,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.918,0,0,0,0.324,17
23-Oct,S2,K6,54.61661003,fair,cattle,Lab,0,0.99,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,1.08,17.91666667
23-Oct,S2,K6,54.61661003,fair,cattle,Field,1747.738,1568.781,2183.279,1495.347,1467.875,1582.163,1707.146,1859.344,940.233,2013.173,4067.31,2602.176,1456.852,1777.722,6977.995,7280.134,9805.142,8855.086,30.5
23-Oct,S2,P1,50.048329,fair,horse,Lab,0,0.99,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0.82,0,0,1.08,15.90909091
23-Oct,S2,P1,50.048329,fair,horse,Field,0,0.94,1.84,0.91,1.533,2.987,3.036,2.805,0.998,0.91,0,0,3.544,1.568,2.42,1.69,0.88,0,28.2
23-Oct,S2,P2,48.81291225,fair,cattle,Lab,0,0.99,5.73,5.66,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.687272727,12.54545455
23-Oct,S2,P2,48.81291225,fair,cattle,Field,0,0,0.92,0.91,0.73,1.39,1.75,1.65,0.95,0.46,0,0,2.29,0.98,0.81,0.84,0.88,1.08,32.4
23-Oct,S2,P3,56.00817346,fair,horse,Lab,0,0.99,6.68,6.61,1.52,0,0.55,0,1.39,0,0.6,0,0,1.02,0,0,0,1.08,16.6
23-Oct,S2,P3,56.00817346,fair,horse,Field,0.83,0.94,1.84,1.82,1.46,2.08,3.268,3.3,1.9,1.37,2.53,0.98,4.57,1.47,5.559,5.06,6.19,5.701,31.6
23-Oct,S2,P4,50.59398241,fair,cattle/sheep,Lab,0,0.72,4.77,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.741818182,0.82,0,0,1.08,12
23-Oct,S2,P4,50.59398241,fair,cattle/sheep,Field,4.15,3.76,4.13,3.64,2.92,2.5,2.92,3.465,1.9,3.235,10.248,5.763,2.29,2.94,18.276,20.176,29.89,24.516,33
23-Oct,S2,P5,51.90862172,fair,none,Field,7.553,6.58,8.907,7.28,6.432,5.905,6.652,7.92,4.28,8.335,19.422,9.77,6.404,6.468,37.115,39.335,58.636,48.174,25.7
23-Oct,S2,P5,51.90862172,fair,none,Lab,0,0.99,4.77,5.489090909,1.381818182,0,0,0,0.92,0.36,0.6,0,0,1.02,0.82,0,0,1.08,12.54545455
23-Oct,S2,P6,51.61569686,fair,horse,Field,33.034,36.566,44.083,37.84,38.574,42.731,44.619,39.73,22.105,43.493,76.495,40.648,39.905,33.79,184.755,201.75,250.459,189.687,35.7
23-Oct,S2,P6,51.61569686,fair,horse,Lab,0,0.99,8.59,7.55,1.52,0,0,0,0.92,0,0.6,0,0,1.02,0.82,0,0,1.08,10.1
30-Oct,S1,K1,56.52485006,fair,cattle,Field,187.922,165.272,244.024,173.74,159.124,183.294,171.956,200.29,95.748,175.566,364.696,130.045,159.728,136.049,549.19,714.482,872.805,923.821,36.6
30-Oct,S1,K1,56.52485006,fair,cattle,Lab,0,0,2.86,2.83,0.76,0,0,0,0.46,0,0.6,0,0,0.612,0,0,0,0.432,15.5
30-Oct,S1,K2,50.7515103,fair,cattle,Field,482.337,463.292,666.96,410.337,401.252,455.658,405.393,466.006,238.088,399.182,978.549,350.957,386.222,359.854,1857.846,2265.678,2432.868,2216.702,30.1
30-Oct,S1,K2,50.7515103,fair,cattle,Lab,0,0.99,4.105,5.66,0.836,0,0,0,0.46,0,0.6,0,0,0.816,0,0,0,1.08,12.4
30-Oct,S1,K3,58.85084034,fair,cattle,Lab,0,0.99,5.73,4.908,0.76,0,0,0,0.92,0,0.6,0,0,1.02,0,0,0,0.972,12.7
30-Oct,S1,K3,58.85084034,fair,cattle,Field,722.97,610.422,810.048,618.552,506.752,480.675,507.586,692.544,394.976,518.139,1210.69,523.796,594.654,548.693,2149.027,2352.455,2830.934,2482.419,30.8
30-Oct,S1,K4,60.62068414,fair,cattle,Lab,0,0.792,4.77,4.72,0.76,0,0,0,0.46,0,0.6,0,0,1.02,0,0,0,0.756,14.3
30-Oct,S1,K4,60.62068414,fair,cattle,Field,610.1554545,539.8009091,791.0972727,672.3027273,607.7390909,629.63,642.3190909,787.3072727,481.7281818,690.5945455,1181.038182,416.9327273,854.3927273,731.0336364,2151.330909,2406.494545,2987.226364,2754.919091,29.90909091
30-Oct,S1,K5,57.04944989,fair,cattle,Lab,0,0,3.82,3.77,0.76,0,0,0,0.46,0,0.6,0,0,0.816,0,0,0,0.972,17.4
