metric,mean,method,i,dataset
R2,0.28411735051892106,KF,451,simulated
RMSE,1.6194304000923594,KF,451,simulated
RMSPE,17.316893359546754,KF,451,simulated
RSR,0.8459141694882307,KF,451,simulated
r,0.5383752286746065,KF,451,simulated
r2,0.2906170377232636,KF,451,simulated
CCC,0.21850935414021433,block,451,simulated
MAE,1.4715830456382841,block,451,simulated
R2,-0.08262567445051217,block,451,simulated
RMSE,1.8411076943935771,block,451,simulated
RMSPE,13.011296898498506,block,451,simulated
RSR,1.0375919327242864,block,451,simulated
r,0.32770981912422287,block,451,simulated
r2,0.11205554408158698,block,451,simulated
CCC,0.2721954237978345,KF,451,real
MAE,4.799216268446053,KF,451,real
R2,0.07436728683289513,KF,451,real
RMSE,6.0488933061492105,KF,451,real
RMSPE,0.1222602834309394,KF,451,real
RSR,0.9616183805540895,KF,451,real
r,0.34274265066325427,KF,451,real
r2,0.11966208448291234,KF,451,real
CCC,0.1137823998179182,block,451,real
MAE,5.275179482591096,block,451,real
R2,-0.18175278261331096,block,451,real
RMSE,6.6485956359305876,block,451,real
RMSPE,0.13626278380538034,block,451,real
RSR,1.085057497707535,block,451,real
r,0.14726048886941512,block,451,real
r2,0.023256595087699224,block,451,real
CCC,0.4549538768504897,KF,452,simulated
MAE,1.2317514355592472,KF,452,simulated
R2,0.2995835460669632,KF,452,simulated
RMSE,1.559084708267175,KF,452,simulated
RMSPE,13.428069918529056,KF,452,simulated
RSR,0.8360559543322434,KF,452,simulated
r,0.5576602830865444,KF,452,simulated
r2,0.3151337271172294,KF,452,simulated
CCC,0.19364614520144863,block,452,simulated
MAE,1.4696103595320091,block,452,simulated
R2,-0.06402596967836245,block,452,simulated
RMSE,1.8269520069076537,block,452,simulated
RMSPE,101.2045848489525,block,452,simulated
RSR,1.0305169470700386,block,452,simulated
r,0.3128636316458883,block,452,simulated
r2,0.12165055177449709,block,452,simulated
CCC,0.2407321874812857,KF,452,real
MAE,4.825986295586506,KF,452,real
R2,0.040453148312064334,KF,452,real
RMSE,6.175222424356593,KF,452,real
RMSPE,0.12583858840123796,KF,452,real
RSR,0.9791373543761451,KF,452,real
r,0.29691846607208333,KF,452,real
r2,0.09178464926829549,KF,452,real
CCC,0.1293603743096574,block,452,real
MAE,5.212642245022197,block,452,real
R2,-0.1531834422801285,block,452,real
RMSE,6.577108545444918,block,452,real
RMSPE,0.13420131241966385,block,452,real
RSR,1.0723802147588595,block,452,real
r,0.1668232176520632,block,452,real
r2,0.03176794969092287,block,452,real
CCC,0.42818608881867287,KF,453,simulated
MAE,1.3471063773258634,KF,453,simulated
R2,0.2439198965089582,KF,453,simulated
RMSE,1.6613511698892438,KF,453,simulated
RMSPE,42.07766655363414,KF,453,simulated
RSR,0.8694982894946337,KF,453,simulated
r,0.5042310979674863,KF,453,simulated
r2,0.2544184963737722,KF,453,simulated
CCC,0.1617415295055388,block,453,simulated
MAE,1.5431286718914823,block,453,simulated
R2,-0.15806898339728637,block,453,simulated
RMSE,1.911505650532753,block,453,simulated
RMSPE,16.586014078530848,block,453,simulated
RSR,1.072110375726205,block,453,simulated
r,0.29541016570029993,block,453,simulated
r2,0.09045961832137572,block,453,simulated
CCC,0.280990441055928,KF,453,real
MAE,4.678796995793856,KF,453,real
R2,0.10363453616186113,KF,453,real
RMSE,5.963283606331349,KF,453,real
RMSPE,0.1206463382828125,KF,453,real
RSR,0.9464640499657309,KF,453,real
r,0.35674526262818657,KF,453,real
r2,0.12914866168568606,KF,453,real
CCC,0.110315583012841,block,453,real
MAE,5.289357145007701,block,453,real
R2,-0.17725951402774678,block,453,real
RMSE,6.646818844840024,block,453,real
RMSPE,0.13542561608322942,block,453,real
RSR,1.0835164429120219,block,453,real
r,0.14461454993637007,block,453,real
r2,0.022388818728893967,block,453,real
CCC,0.5543815087866649,KF,454,simulated
MAE,1.2519978406706105,KF,454,simulated
R2,0.3708688979553554,KF,454,simulated
RMSE,1.556503535345677,KF,454,simulated
RMSPE,8.731865349112919,KF,454,simulated
RSR,0.7931620870218657,KF,454,simulated
r,0.6146013549822639,KF,454,simulated
r2,0.3778044036317023,KF,454,simulated
CCC,0.2721699759121646,block,454,simulated
MAE,1.518601049225661,block,454,simulated
R2,-0.16832983061572704,block,454,simulated
RMSE,1.8692212958783985,block,454,simulated
RMSPE,9.037860944929028,block,454,simulated
RSR,1.0579762971284223,block,454,simulated
r,0.3596926073413694,block,454,simulated
r2,0.14693842156029924,block,454,simulated
CCC,0.27317311544246975,KF,454,real
MAE,4.773688036029864,KF,454,real
R2,0.07454745052163321,KF,454,real
RMSE,6.034051348347938,KF,454,real
RMSPE,0.12208631428644971,KF,454,real
RSR,0.9618875479656787,KF,454,real
r,0.33809184168084805,KF,454,real
r2,0.1144294681648148,KF,454,real
CCC,0.11548817153414821,block,454,real
MAE,5.298770653465177,block,454,real
R2,-0.18113210896084428,block,454,real
RMSE,6.650602355615754,block,454,real
RMSPE,0.13522080755490745,block,454,real
RSR,1.0848500496945797,block,454,real
r,0.1477542970588822,block,454,real
r2,0.02324567205200932,block,454,real
CCC,0.4926965541854467,KF,455,simulated
MAE,1.1917193774456913,KF,455,simulated
R2,0.32218056100032255,KF,455,simulated
RMSE,1.469851198160011,KF,455,simulated
RMSPE,7.419323167561791,KF,455,simulated
RSR,0.8221900877557257,KF,455,simulated
r,0.5853328271356489,KF,455,simulated
r2,0.3457679790986536,KF,455,simulated
CCC,0.42079215109936113,block,455,simulated
MAE,1.2367610555592012,block,455,simulated
R2,0.27139001185046935,block,455,simulated
RMSE,1.5295279715698398,block,455,simulated
RMSPE,6.4154382331896755,block,455,simulated
RSR,0.8526271290759585,block,455,simulated
r,0.5221678248914281,block,455,simulated
r2,0.27684282463032206,block,455,simulated
CCC,0.2314415431488965,KF,455,real
MAE,4.8880144591050465,KF,455,real
R2,0.020338596465252712,KF,455,real
RMSE,6.198651840643869,KF,455,real
RMSPE,0.12600411044563967,KF,455,real
RSR,0.9893063751413665,KF,455,real
r,0.2877144412242771,KF,455,real
r2,0.08469020714969526,KF,455,real
CCC,0.1241304802819168,block,455,real
MAE,5.276438878065481,block,455,real
R2,-0.18173626619372288,block,455,real
RMSE,6.658315041715749,block,455,real
RMSPE,0.13547025249157732,block,455,real
RSR,1.0855757287321308,block,455,real
r,0.1552812323209474,block,455,real
r2,0.028667626714352062,block,455,real
CCC,0.4402042777774136,KF,456,simulated
MAE,1.2544031323592237,KF,456,simulated
R2,0.26512876539493085,KF,456,simulated
RMSE,1.5947294674233479,KF,456,simulated
RMSPE,5.373460918873119,KF,456,simulated
RSR,0.8566936320887281,KF,456,simulated
r,0.5265333550577975,KF,456,simulated
r2,0.2797076415482037,KF,456,simulated
CCC,0.17117091704304155,block,456,simulated
MAE,1.4996998864270363,block,456,simulated
R2,-0.18011012177004124,block,456,simulated
RMSE,1.8817702551581146,block,456,simulated
RMSPE,10.095092453499973,block,456,simulated
RSR,1.0793451713573616,block,456,simulated
r,0.2579652232651282,block,456,simulated
r2,0.06756509209260231,block,456,simulated
CCC,0.2849616753793717,KF,456,real
MAE,4.734384191029762,KF,456,real
R2,0.07879457501801013,KF,456,real
RMSE,5.984437031015202,KF,456,real
RMSPE,0.12045580398068871,KF,456,real
RSR,0.9582145590492198,KF,456,real
r,0.358735785339989,KF,456,real
r2,0.13504836303615828,KF,456,real
CCC,0.12022682778239761,block,456,real
MAE,5.27006311231705,block,456,real
R2,-0.17600072373708212,block,456,real
RMSE,6.632042158357625,block,456,real
RMSPE,0.1354945821001459,block,456,real
RSR,1.0823855461045624,block,456,real
r,0.15677000547534478,block,456,real
r2,0.026537540401310112,block,456,real
CCC,0.517027442388673,KF,457,simulated
MAE,1.268458809857793,KF,457,simulated
R2,0.3319046405915342,KF,457,simulated
RMSE,1.5779839470268946,KF,457,simulated
RMSPE,12.645046546662293,KF,457,simulated
RSR,0.8160016000778789,KF,457,simulated
r,0.589267747857155,KF,457,simulated
r2,0.3506015229325847,KF,457,simulated
CCC,0.2575784189789085,block,457,simulated
MAE,1.4928429838413333,block,457,simulated
R2,-0.10546909541870324,block,457,simulated
RMSE,1.8540804745255646,block,457,simulated
RMSPE,9.630133174807346,block,457,simulated
RSR,1.0386074766997002,block,457,simulated
r,0.3468804635100999,block,457,simulated
r2,0.12937752397825622,block,457,simulated
CCC,0.27136287993633973,KF,457,real
MAE,4.722416773917916,KF,457,real
R2,0.06431627363276238,KF,457,real
RMSE,6.05680182640074,KF,457,real
RMSPE,0.12276408544282612,KF,457,real
RSR,0.967226538770995,KF,457,real
r,0.34289941311336675,KF,457,real
r2,0.11759035150735414,KF,457,real
CCC,0.11926960086858392,block,457,real
MAE,5.226658560226575,block,457,real
R2,-0.15882060935565856,block,457,real
RMSE,6.6036108290258015,block,457,real
RMSPE,0.13501314976324377,block,457,real
RSR,1.0754082082795047,block,457,real
r,0.1556562675747981,block,457,real
r2,0.025694590248202597,block,457,real
CCC,0.43567779345428814,KF,458,simulated
MAE,1.3155749235791043,KF,458,simulated
R2,0.2667154937109603,KF,458,simulated
RMSE,1.652560887554131,KF,458,simulated
RMSPE,17.667352311739368,KF,458,simulated
RSR,0.8557676917188525,KF,458,simulated
r,0.5285653296849925,KF,458,simulated
r2,0.2816656992200212,KF,458,simulated
CCC,0.21489078051970142,block,458,simulated
MAE,1.5212620074802938,block,458,simulated
R2,-0.14868064600869327,block,458,simulated
RMSE,1.9059139962251717,block,458,simulated
RMSPE,9.443427770596179,block,458,simulated
RSR,1.0638198070769862,block,458,simulated
r,0.32463116812396714,block,458,simulated
r2,0.10705282649779091,block,458,simulated
CCC,0.25911007806655634,KF,458,real
MAE,4.759455314107335,KF,458,real
R2,0.06421177847916952,KF,458,real
RMSE,6.09563870640832,KF,458,real
RMSPE,0.12260515587188225,KF,458,real
RSR,0.9670555526498136,KF,458,real
r,0.3234592285064904,KF,458,real
r2,0.10565830632633623,KF,458,real
CCC,0.12584702048237428,block,458,real
MAE,5.238182021574047,block,458,real
R2,-0.16668882501196491,block,458,real
RMSE,6.613645135740309,block,458,real
RMSPE,0.1347863219024107,block,458,real
RSR,1.0785058168661985,block,458,real
r,0.16353809809616515,block,458,real
r2,0.029122219496606632,block,458,real
CCC,0.5019121653944486,KF,459,simulated
MAE,1.155771655251555,KF,459,simulated
R2,0.32148163391150403,KF,459,simulated
RMSE,1.4508119913713229,KF,459,simulated
RMSPE,6.167296405691544,KF,459,simulated
RSR,0.8226561276662437,KF,459,simulated
r,0.5719702276329918,KF,459,simulated
r2,0.3301698738163556,KF,459,simulated
CCC,0.3868240725340663,block,459,simulated
MAE,1.237217647790563,block,459,simulated
R2,0.21750311376513332,block,459,simulated
RMSE,1.5397511362640914,block,459,simulated
RMSPE,6.430368400528651,block,459,simulated
RSR,0.8828410650663739,block,459,simulated
r,0.47090440747914314,block,459,simulated
r2,0.23456071951181823,block,459,simulated
CCC,0.2609150064822036,KF,459,real
MAE,4.7920377900488225,KF,459,real
R2,0.04591680407591655,KF,459,real
RMSE,6.124266877766035,KF,459,real
RMSPE,0.12428025365690311,KF,459,real
RSR,0.976770511277107,KF,459,real
r,0.3191462910024892,KF,459,real
r2,0.10237356725978275,KF,459,real
CCC,0.10277043556661432,block,459,real
MAE,5.288305716271628,block,459,real
R2,-0.18666609576038948,block,459,real
RMSE,6.680254155172752,block,459,real
RMSPE,0.13655040750725267,block,459,real
RSR,1.0880848521936792,block,459,real
r,0.13585689066611836,block,459,real
r2,0.01967789259173927,block,459,real
CCC,0.5161229395899837,KF,460,simulated
MAE,1.2472343645005044,KF,460,simulated
R2,0.33883496180073447,KF,460,simulated
RMSE,1.5621566258594937,KF,460,simulated
RMSPE,5.622044277011812,KF,460,simulated
RSR,0.8130045594531908,KF,460,simulated
r,0.5916033478016369,KF,460,simulated
r2,0.35019999410840114,KF,460,simulated
CCC,0.2970823885906409,block,460,simulated
MAE,1.3501426938957206,block,460,simulated
R2,0.05791814984506627,block,460,simulated
RMSE,1.7128961176395883,block,460,simulated
RMSPE,9.590004538067474,block,460,simulated
RSR,0.9637830785411686,block,460,simulated
r,0.3674142840677439,block,460,simulated
r2,0.16306899479983786,block,460,simulated
CCC,0.2345768861385448,KF,460,real
MAE,4.908562429773984,KF,460,real
R2,-0.01688266619651561,KF,460,real
RMSE,6.3023650436221255,KF,460,real
RMSPE,0.12788435824904587,KF,460,real
RSR,1.0067603709039767,KF,460,real
r,0.28572162248007527,KF,460,real
r2,0.08507986827695123,KF,460,real
CCC,0.11701672347744264,block,460,real
MAE,5.262415811722934,block,460,real
R2,-0.1705253039633133,block,460,real
RMSE,6.632969561538574,block,460,real
RMSPE,0.13483552861631473,block,460,real
RSR,1.0807154168876008,block,460,real
r,0.14936263998245738,block,460,real
r2,0.0271503350536729,block,460,real
CCC,0.46611393503445236,KF,461,simulated
MAE,1.339212157066972,KF,461,simulated
R2,0.26804334496284093,KF,461,simulated
RMSE,1.6942386310367752,KF,461,simulated
RMSPE,25.440596613649323,KF,461,simulated
RSR,0.8552914248870792,KF,461,simulated
r,0.5287776462400852,KF,461,simulated
r2,0.28034744218116364,KF,461,simulated
CCC,0.16860052103348733,block,461,simulated
MAE,1.5971005467827508,block,461,simulated
R2,-0.20489679032438213,block,461,simulated
RMSE,1.9932211218639182,block,461,simulated
RMSPE,89.67412150426294,block,461,simulated
RSR,1.0901899291406574,block,461,simulated
r,0.2767426798736521,block,461,simulated
r2,0.08524747551718125,block,461,simulated
CCC,0.26072632236331916,KF,461,real
MAE,4.808533554635007,KF,461,real
R2,0.029966614065849995,KF,461,real
RMSE,6.115895315150163,KF,461,real
RMSPE,0.1217219943135505,KF,461,real
RSR,0.9838437790633039,KF,461,real
r,0.33400472367627293,KF,461,real
r2,0.11552235425401308,KF,461,real
CCC,0.13015981792873163,block,461,real
MAE,5.2137404468598705,block,461,real
R2,-0.15560591654912104,block,461,real
RMSE,6.58802082878928,block,461,real
RMSPE,0.13458588766517457,block,461,real
RSR,1.0736975495590182,block,461,real
r,0.16675018139990785,block,461,real
r2,0.031299537365794924,block,461,real
CCC,0.42473741602532383,KF,462,simulated
MAE,1.2976617725366877,KF,462,simulated
R2,0.24656325240377988,KF,462,simulated
RMSE,1.6135591333046315,KF,462,simulated
RMSPE,8.07284247522748,KF,462,simulated
RSR,0.8662985755941569,KF,462,simulated
r,0.508236795272573,KF,462,simulated
r2,0.26614177232952907,KF,462,simulated
CCC,0.33010909070985583,block,462,simulated
MAE,1.3204389275542072,block,462,simulated
R2,0.14561493847872123,block,462,simulated
RMSE,1.642734428119801,block,462,simulated
RMSPE,29.420383165346276,block,462,simulated
RSR,0.9230101367249484,block,462,simulated
r,0.43718658157909823,block,462,simulated
r2,0.19660925044277947,block,462,simulated
CCC,0.28219268352218474,KF,462,real
MAE,4.776070687012436,KF,462,real
R2,0.07745204857143236,KF,462,real
RMSE,6.034217179789192,KF,462,real
RMSPE,0.12058444718289313,KF,462,real
RSR,0.9598605206045775,KF,462,real
r,0.35216522704657,KF,462,real
r2,0.12611228190708548,KF,462,real
CCC,0.12306988136216619,block,462,real
MAE,5.224450694003642,block,462,real
R2,-0.16307864336560773,block,462,real
RMSE,6.609455423542497,block,462,real
RMSPE,0.1348620103143081,block,462,real
RSR,1.0770862160354786,block,462,real
r,0.16044980847128945,block,462,real
r2,0.02816054361756225,block,462,real
CCC,0.5316687668255454,KF,463,simulated
MAE,1.098856139261643,KF,463,simulated
R2,0.3471253845406264,KF,463,simulated
RMSE,1.3651814479497981,KF,463,simulated
RMSPE,7.457244944285713,KF,463,simulated
RSR,0.8077608987445762,KF,463,simulated
r,0.5952772800147236,KF,463,simulated
r2,0.3550614634706079,KF,463,simulated
CCC,0.4552485825622907,block,463,simulated
MAE,1.1682244821519434,block,463,simulated
R2,0.24785130926360377,block,463,simulated
RMSE,1.4587925993814534,block,463,simulated
RMSPE,6.846822610762484,block,463,simulated
RSR,0.8647037317823951,block,463,simulated
r,0.5148753740522362,block,463,simulated
r2,0.2768349563378901,block,463,simulated
CCC,0.26388265879791656,KF,463,real
MAE,4.699793543109772,KF,463,real
R2,0.06608790978712413,KF,463,real
RMSE,6.080641202329801,KF,463,real
RMSPE,0.12185098493942559,KF,463,real
RSR,0.966288403754117,KF,463,real
r,0.3267141614872489,KF,463,real
r2,0.10750900808488738,KF,463,real
CCC,0.11576656010594144,block,463,real
MAE,5.240460477696877,block,463,real
R2,-0.16799925886785125,block,463,real
RMSE,6.623900916258013,block,463,real
RMSPE,0.13542753728570542,block,463,real
RSR,1.0794248081233588,block,463,real
r,0.15101403630080032,block,463,real
r2,0.025084561084370693,block,463,real
CCC,0.5025788586952559,KF,464,simulated
MAE,1.303636941053651,KF,464,simulated
R2,0.322118205738579,KF,464,simulated
RMSE,1.6260729953494717,KF,464,simulated
RMSPE,9.21686217160398,KF,464,simulated
RSR,0.8227783274725063,KF,464,simulated
r,0.57345394586308,KF,464,simulated
r2,0.330416082235164,KF,464,simulated
CCC,0.16270726122067056,block,464,simulated
MAE,1.5151849068087841,block,464,simulated
R2,-0.14499922885274585,block,464,simulated
RMSE,1.9001253368090705,block,464,simulated
RMSPE,10.21864754873174,block,464,simulated
RSR,1.064829578240097,block,464,simulated
r,0.2976922230007003,block,464,simulated
r2,0.091447105517821,block,464,simulated
CCC,0.27934673068750754,KF,464,real
MAE,4.733210659824411,KF,464,real
R2,0.06938904144031244,KF,464,real
RMSE,6.047650950079938,KF,464,real
RMSPE,0.12119161880851916,KF,464,real
RSR,0.9646528285155718,KF,464,real
r,0.35917469029550714,KF,464,real
r2,0.1290435104158387,KF,464,real
CCC,0.11754651696882003,block,464,real
MAE,5.268486296189168,block,464,real
R2,-0.17752167547341421,block,464,real
RMSE,6.650681115149941,block,464,real
RMSPE,0.1349194302321691,block,464,real
RSR,1.0838243098367357,block,464,real
r,0.1479772776183517,block,464,real
r2,0.024629363677714178,block,464,real
CCC,0.40429138391547537,KF,465,simulated
MAE,1.4018612310827343,KF,465,simulated
R2,0.22407107171298732,KF,465,simulated
RMSE,1.775921232834034,KF,465,simulated
RMSPE,6.229470173854549,KF,465,simulated
RSR,0.8806118388594765,KF,465,simulated
r,0.4859272094740475,KF,465,simulated
r2,0.23677804319930376,KF,465,simulated
CCC,0.21495945863001065,block,465,simulated
MAE,1.488327322110556,block,465,simulated
R2,0.016855863531482385,block,465,simulated
RMSE,1.871215644599068,block,465,simulated
RMSPE,5.831993491781489,block,465,simulated
