metric,mean,method,i,dataset
RMSE,6.418592614653396,FS0_HT0,326,spectral
RMSPE,0.1277609786620152,FS0_HT0,326,spectral
RSR,1.027092702919847,FS0_HT0,326,spectral
r,0.2654984258894936,FS0_HT0,326,spectral
r2,0.08475634396314471,FS0_HT0,326,spectral
CCC,0.21363132163568874,FS0_HT1,326,spectral
MAE,5.033690089218562,FS0_HT1,326,spectral
R2,-0.06147030936810223,FS0_HT1,326,spectral
RMSE,6.43549528393144,FS0_HT1,326,spectral
RMSPE,0.12802648090295565,FS0_HT1,326,spectral
RSR,1.0296887228684422,FS0_HT1,326,spectral
r,0.25397217454039345,FS0_HT1,326,spectral
r2,0.06684904415596513,FS0_HT1,326,spectral
CCC,0.2069704531135424,FS1_HT0,326,spectral
MAE,4.853686426621062,FS1_HT0,326,spectral
R2,-0.010121865653612994,FS1_HT0,326,spectral
RMSE,6.278665646859251,FS1_HT0,326,spectral
RMSPE,0.12804486359562248,FS1_HT0,326,spectral
RSR,1.0044101063007815,FS1_HT0,326,spectral
r,0.26002633967483935,FS1_HT0,326,spectral
r2,0.0717933555596458,FS1_HT0,326,spectral
CCC,0.2436649926371976,FS1_HT1,326,spectral
MAE,4.91764843059511,FS1_HT1,326,spectral
R2,-0.02468818933817889,FS1_HT1,326,spectral
RMSE,6.321925418786561,FS1_HT1,326,spectral
RMSPE,0.1275920831352569,FS1_HT1,326,spectral
RSR,1.01176326969583,FS1_HT1,326,spectral
r,0.2885437623188428,FS1_HT1,326,spectral
r2,0.08647200967819864,FS1_HT1,326,spectral
CCC,0.34420881730486164,FS0_HT0,327,simulated
MAE,0.8461115505722205,FS0_HT0,327,simulated
R2,-0.012424831664976077,FS0_HT0,327,simulated
RMSE,1.0249091436321704,FS0_HT0,327,simulated
RMSPE,5.648844634371893,FS0_HT0,327,simulated
RSR,1.0014691167979872,FS0_HT0,327,simulated
r,0.4713408770225147,FS0_HT0,327,simulated
r2,0.25235738402852076,FS0_HT0,327,simulated
CCC,0.3399094859359422,FS0_HT1,327,simulated
MAE,0.7752836737009894,FS0_HT1,327,simulated
R2,0.07183819529123377,FS0_HT1,327,simulated
RMSE,0.9821833750633328,FS0_HT1,327,simulated
RMSPE,4.105538474823164,FS0_HT1,327,simulated
RSR,0.9596004497581369,FS0_HT1,327,simulated
r,0.4651964395509506,FS0_HT1,327,simulated
r2,0.25277269143649567,FS0_HT1,327,simulated
CCC,-0.12592907540285622,FS1_HT0,327,simulated
MAE,1.0847107054137424,FS1_HT0,327,simulated
R2,-0.6916302635327612,FS1_HT0,327,simulated
RMSE,1.3209521934262485,FS1_HT0,327,simulated
RMSPE,13.103162547828395,FS1_HT0,327,simulated
RSR,1.2927434522688839,FS1_HT0,327,simulated
r,-0.14204092640157914,FS1_HT0,327,simulated
r2,0.04794306386710825,FS1_HT0,327,simulated
CCC,-0.058493075599504986,FS1_HT1,327,simulated
MAE,1.007647765923721,FS1_HT1,327,simulated
R2,-0.5002936101204919,FS1_HT1,327,simulated
RMSE,1.2595536718072577,FS1_HT1,327,simulated
RMSPE,3.9618002024961307,FS1_HT1,327,simulated
RSR,1.2228876802829773,FS1_HT1,327,simulated
r,-0.0810712193634108,FS1_HT1,327,simulated
r2,0.0690283660635706,FS1_HT1,327,simulated
CCC,0.2010617148188099,FS0_HT0,327,spectral
MAE,5.257620465218755,FS0_HT0,327,spectral
R2,-0.1364442251517397,FS0_HT0,327,spectral
RMSE,6.580030850385081,FS0_HT0,327,spectral
RMSPE,0.13127187639572974,FS0_HT0,327,spectral
RSR,1.0576081372224422,FS0_HT0,327,spectral
r,0.2455137039969882,FS0_HT0,327,spectral
r2,0.06642896443175904,FS0_HT0,327,spectral
CCC,0.23723598676640928,FS0_HT1,327,spectral
MAE,5.089357296836711,FS0_HT1,327,spectral
R2,-0.04377056744113135,FS0_HT1,327,spectral
RMSE,6.379907946089389,FS0_HT1,327,spectral
RMSPE,0.12693636495165347,FS0_HT1,327,spectral
RSR,1.0184873067730345,FS0_HT1,327,spectral
r,0.28281731346124694,FS0_HT1,327,spectral
r2,0.08729857961156642,FS0_HT1,327,spectral
CCC,0.23324558156890038,FS1_HT0,327,spectral
MAE,4.953018387081776,FS1_HT0,327,spectral
R2,0.00973229845528718,FS1_HT0,327,spectral
RMSE,6.2247705921443215,FS1_HT0,327,spectral
RMSPE,0.12584895582855873,FS1_HT0,327,spectral
RSR,0.9947111227879099,FS1_HT0,327,spectral
r,0.2836365904402792,FS1_HT0,327,spectral
r2,0.08446487816901713,FS1_HT0,327,spectral
CCC,0.2346507748105254,FS1_HT1,327,spectral
MAE,4.924129577875421,FS1_HT1,327,spectral
R2,0.018237707039300298,FS1_HT1,327,spectral
RMSE,6.198717274871733,FS1_HT1,327,spectral
RMSPE,0.12461937876167753,FS1_HT1,327,spectral
RSR,0.9901569431687964,FS1_HT1,327,spectral
r,0.28630351503320767,FS1_HT1,327,spectral
r2,0.08809143914741532,FS1_HT1,327,spectral
CCC,0.37442496808615444,FS0_HT0,328,simulated
MAE,0.6424464675609419,FS0_HT0,328,simulated
R2,0.06344436540208942,FS0_HT0,328,simulated
RMSE,0.7924046490215602,FS0_HT0,328,simulated
RMSPE,11.730365618722558,FS0_HT0,328,simulated
RSR,0.9574131306906487,FS0_HT0,328,simulated
r,0.4695694173109837,FS0_HT0,328,simulated
r2,0.2431110786807174,FS0_HT0,328,simulated
CCC,0.36815651572549773,FS0_HT1,328,simulated
MAE,0.6148312189053875,FS0_HT1,328,simulated
R2,0.16013655620370867,FS0_HT1,328,simulated
RMSE,0.7608852860712665,FS0_HT1,328,simulated
RMSPE,4.2890619563650745,FS0_HT1,328,simulated
RSR,0.9072188360205807,FS0_HT1,328,simulated
r,0.4620591163210081,FS0_HT1,328,simulated
r2,0.2864399887858415,FS0_HT1,328,simulated
CCC,0.12044505789873743,FS1_HT0,328,simulated
MAE,0.7927863107338415,FS1_HT0,328,simulated
R2,-0.3679499811387064,FS1_HT0,328,simulated
RMSE,0.952249318222276,FS1_HT0,328,simulated
RMSPE,8.982472104762907,FS1_HT0,328,simulated
RSR,1.1542352101033853,FS1_HT0,328,simulated
r,0.12908955242101733,FS1_HT0,328,simulated
r2,0.11579364738290068,FS1_HT0,328,simulated
CCC,-0.06134838965324259,FS1_HT1,328,simulated
MAE,0.8704099791580615,FS1_HT1,328,simulated
R2,-0.6773458910377825,FS1_HT1,328,simulated
RMSE,1.0637417122574155,FS1_HT1,328,simulated
RMSPE,16.910672945347205,FS1_HT1,328,simulated
RSR,1.287874065405455,FS1_HT1,328,simulated
r,-0.08225745650416638,FS1_HT1,328,simulated
r2,0.03118388540504912,FS1_HT1,328,simulated
CCC,0.27832749361647807,FS0_HT0,328,spectral
MAE,4.802672299190437,FS0_HT0,328,spectral
R2,0.058098544686264256,FS0_HT0,328,spectral
RMSE,6.06724562975829,FS0_HT0,328,spectral
RMSPE,0.1211991648356465,FS0_HT0,328,spectral
RSR,0.9694126874813312,FS0_HT0,328,spectral
r,0.3404260529020953,FS0_HT0,328,spectral
r2,0.12250843320932207,FS0_HT0,328,spectral
CCC,0.2367448102911645,FS0_HT1,328,spectral
MAE,4.964709732020777,FS0_HT1,328,spectral
R2,-0.032016899024809975,FS0_HT1,328,spectral
RMSE,6.336065446178667,FS0_HT1,328,spectral
RMSPE,0.12640091737424325,FS0_HT1,328,spectral
RSR,1.013761707699867,FS0_HT1,328,spectral
r,0.2813882322968754,FS0_HT1,328,spectral
r2,0.08550317173407763,FS0_HT1,328,spectral
CCC,0.2642077003408106,FS1_HT0,328,spectral
MAE,4.849815432513921,FS1_HT0,328,spectral
R2,0.05525826617031813,FS1_HT0,328,spectral
RMSE,6.091364742743766,FS1_HT0,328,spectral
RMSPE,0.12314146402851682,FS1_HT0,328,spectral
RSR,0.9716562620234832,FS1_HT0,328,spectral
r,0.3262057585438555,FS1_HT0,328,spectral
r2,0.10878628805888957,FS1_HT0,328,spectral
CCC,0.24061652195341326,FS1_HT1,328,spectral
MAE,4.870573301336844,FS1_HT1,328,spectral
R2,0.02389891393057435,FS1_HT1,328,spectral
RMSE,6.188107799874286,FS1_HT1,328,spectral
RMSPE,0.12508646181883473,FS1_HT1,328,spectral
RSR,0.9874380120545782,FS1_HT1,328,spectral
r,0.29767173866012125,FS1_HT1,328,spectral
r2,0.09251734325451985,FS1_HT1,328,spectral
CCC,0.4386080291861524,FS0_HT0,329,simulated
MAE,0.6197860046614204,FS0_HT0,329,simulated
R2,0.21717612255349925,FS0_HT0,329,simulated
RMSE,0.7780562235675424,FS0_HT0,329,simulated
RMSPE,2.9344284684976736,FS0_HT0,329,simulated
RSR,0.8745717261341419,FS0_HT0,329,simulated
r,0.5705548232660996,FS0_HT0,329,simulated
r2,0.3718399100989441,FS0_HT0,329,simulated
CCC,0.40415742283264133,FS0_HT1,329,simulated
MAE,0.6971995567123301,FS0_HT1,329,simulated
R2,0.033874649180763064,FS0_HT1,329,simulated
RMSE,0.8380545237106034,FS0_HT1,329,simulated
RMSPE,4.176194959901818,FS0_HT1,329,simulated
RSR,0.9632458105393418,FS0_HT1,329,simulated
r,0.5403377755189194,FS0_HT1,329,simulated
r2,0.310955486741482,FS0_HT1,329,simulated
CCC,0.13347662229610954,FS1_HT0,329,simulated
MAE,0.8018529260096241,FS1_HT0,329,simulated
R2,-0.47801416592239293,FS1_HT0,329,simulated
RMSE,1.0384244466268577,FS1_HT0,329,simulated
RMSPE,3.250885235534075,FS1_HT0,329,simulated
RSR,1.1900254086302566,FS1_HT0,329,simulated
r,0.18381578956591482,FS1_HT0,329,simulated
r2,0.11415370496652437,FS1_HT0,329,simulated
CCC,0.04874396403399167,FS1_HT1,329,simulated
MAE,0.7701787057206124,FS1_HT1,329,simulated
R2,-0.18682921442199102,FS1_HT1,329,simulated
RMSE,0.9573970982722944,FS1_HT1,329,simulated
RMSPE,3.3143533567881542,FS1_HT1,329,simulated
RSR,1.081810945330319,FS1_HT1,329,simulated
r,0.11475222422364958,FS1_HT1,329,simulated
r2,0.04972912288801144,FS1_HT1,329,simulated
CCC,0.25064300404072043,FS0_HT0,329,spectral
MAE,4.755605939402775,FS0_HT0,329,spectral
R2,0.04898373393167612,FS0_HT0,329,spectral
RMSE,6.117864944041065,FS0_HT0,329,spectral
RMSPE,0.12324874378807338,FS0_HT0,329,spectral
RSR,0.9735837377760024,FS0_HT0,329,spectral
r,0.31146876152524816,FS0_HT0,329,spectral
r2,0.1084456558051615,FS0_HT0,329,spectral
CCC,0.2739852490604608,FS0_HT1,329,spectral
MAE,4.723625434184972,FS0_HT1,329,spectral
R2,0.06437374634016528,FS0_HT1,329,spectral
RMSE,6.071587235015878,FS0_HT1,329,spectral
RMSPE,0.12119157144334111,FS0_HT1,329,spectral
RSR,0.9660414936722331,FS0_HT1,329,spectral
r,0.33200550434309956,FS0_HT1,329,spectral
r2,0.11929747774318351,FS0_HT1,329,spectral
CCC,0.22598139872324197,FS1_HT0,329,spectral
MAE,4.8702388508195185,FS1_HT0,329,spectral
R2,0.027816440525792664,FS1_HT0,329,spectral
RMSE,6.194231330401469,FS1_HT0,329,spectral
RMSPE,0.12518153003381285,FS1_HT0,329,spectral
RSR,0.9852770181683468,FS1_HT0,329,spectral
r,0.2853840941378514,FS1_HT0,329,spectral
r2,0.08681029056677525,FS1_HT0,329,spectral
CCC,0.24243725010827796,FS1_HT1,329,spectral
MAE,4.912590275637024,FS1_HT1,329,spectral
R2,0.018186476878899717,FS1_HT1,329,spectral
RMSE,6.222974476610057,FS1_HT1,329,spectral
RMSPE,0.12408161435036358,FS1_HT1,329,spectral
RSR,0.9898276541737749,FS1_HT1,329,spectral
r,0.29245140385925766,FS1_HT1,329,spectral
r2,0.09215196823058949,FS1_HT1,329,spectral
CCC,0.31000335276546986,FS0_HT0,330,simulated
MAE,0.7765515653020196,FS0_HT0,330,simulated
R2,0.08249795041315244,FS0_HT0,330,simulated
RMSE,0.9657392619624867,FS0_HT0,330,simulated
RMSPE,2.5679703784614643,FS0_HT0,330,simulated
RSR,0.9566825239656545,FS0_HT0,330,simulated
r,0.44770791853483516,FS0_HT0,330,simulated
r2,0.20446333627009045,FS0_HT0,330,simulated
CCC,0.28087039179478124,FS0_HT1,330,simulated
MAE,0.7843261042145742,FS0_HT1,330,simulated
R2,0.024909752964463582,FS0_HT1,330,simulated
RMSE,1.00368712264679,FS0_HT1,330,simulated
RMSPE,2.14557692806594,FS0_HT1,330,simulated
RSR,0.9864462342863035,FS0_HT1,330,simulated
r,0.39380982714871376,FS0_HT1,330,simulated
r2,0.17296896639980125,FS0_HT1,330,simulated
CCC,0.05790523270851877,FS1_HT0,330,simulated
MAE,0.9157639516257404,FS1_HT0,330,simulated
R2,-0.2839988582799876,FS1_HT0,330,simulated
RMSE,1.1340569952524853,FS1_HT0,330,simulated
RMSPE,2.9419886495120964,FS1_HT0,330,simulated
RSR,1.128211632530903,FS1_HT0,330,simulated
r,0.06685429596480097,FS1_HT0,330,simulated
r2,0.02731787769690111,FS1_HT0,330,simulated
CCC,-0.016345433117879123,FS1_HT1,330,simulated
MAE,1.0114175444870575,FS1_HT1,330,simulated
R2,-0.4860139486428737,FS1_HT1,330,simulated
RMSE,1.235402850049916,FS1_HT1,330,simulated
RMSPE,2.746193521513318,FS1_HT1,330,simulated
RSR,1.2170695389846826,FS1_HT1,330,simulated
r,-0.04581475625950846,FS1_HT1,330,simulated
r2,0.019583846873121553,FS1_HT1,330,simulated
CCC,0.258365642660043,FS0_HT0,330,spectral
MAE,4.8009685479324276,FS0_HT0,330,spectral
R2,0.03730733386457345,FS0_HT0,330,spectral
RMSE,6.137228413686255,FS0_HT0,330,spectral
RMSPE,0.12236772959716433,FS0_HT0,330,spectral
RSR,0.9808741294427816,FS0_HT0,330,spectral
r,0.30720296692082705,FS0_HT0,330,spectral
r2,0.10154079116614248,FS0_HT0,330,spectral
CCC,0.268923690965707,FS0_HT1,330,spectral
MAE,4.73064317820434,FS0_HT1,330,spectral
R2,0.0831389383925087,FS0_HT1,330,spectral
RMSE,5.9852556836075,FS0_HT1,330,spectral
RMSPE,0.1208593341354371,FS0_HT1,330,spectral
RSR,0.9564528685084943,FS0_HT1,330,spectral
r,0.337572589206688,FS0_HT1,330,spectral
r2,0.12377138539305499,FS0_HT1,330,spectral
CCC,0.20847697587116315,FS1_HT0,330,spectral
MAE,4.914798724249772,FS1_HT0,330,spectral
R2,-0.026220726651998837,FS1_HT0,330,spectral
RMSE,6.355995106638176,FS1_HT0,330,spectral
RMSPE,0.1300560625243558,FS1_HT0,330,spectral
RSR,1.0118188039233356,FS1_HT0,330,spectral
r,0.2546651793588147,FS1_HT0,330,spectral
r2,0.07039095862037545,FS1_HT0,330,spectral
CCC,0.2501719878794701,FS1_HT1,330,spectral
MAE,4.792919907849505,FS1_HT1,330,spectral
R2,0.04703010366032645,FS1_HT1,330,spectral
RMSE,6.108900186490745,FS1_HT1,330,spectral
RMSPE,0.12264812188498553,FS1_HT1,330,spectral
RSR,0.9755313516458092,FS1_HT1,330,spectral
r,0.3088110790768829,FS1_HT1,330,spectral
r2,0.10207191477562813,FS1_HT1,330,spectral
CCC,0.3643059606195498,FS0_HT0,331,simulated
MAE,0.7293824340342057,FS0_HT0,331,simulated
R2,0.06092095979371024,FS0_HT0,331,simulated
RMSE,0.9061694724256186,FS0_HT0,331,simulated
RMSPE,2.777221763927354,FS0_HT0,331,simulated
RSR,0.9679290012981472,FS0_HT0,331,simulated
r,0.45966516176961536,FS0_HT0,331,simulated
r2,0.21740720676598074,FS0_HT0,331,simulated
CCC,0.3793014911987015,FS0_HT1,331,simulated
MAE,0.6835346520618484,FS0_HT1,331,simulated
R2,0.14902937557451346,FS0_HT1,331,simulated
RMSE,0.8606224967271853,FS0_HT1,331,simulated
RMSPE,3.2234680640765547,FS0_HT1,331,simulated
RSR,0.9212955567516025,FS0_HT1,331,simulated
r,0.516601689907475,FS0_HT1,331,simulated
r2,0.2720426604325156,FS0_HT1,331,simulated
CCC,0.1512043069315061,FS1_HT0,331,simulated
MAE,0.8222847356766966,FS1_HT0,331,simulated
R2,-0.3032640523451061,FS1_HT0,331,simulated
RMSE,1.032252277286919,FS1_HT0,331,simulated
RMSPE,4.010586922901976,FS1_HT0,331,simulated
RSR,1.1248518959134906,FS1_HT0,331,simulated
r,0.23366033115654122,FS1_HT0,331,simulated
r2,0.07603319150240771,FS1_HT0,331,simulated
CCC,0.08147715017493062,FS1_HT1,331,simulated
MAE,0.81439042123856,FS1_HT1,331,simulated
R2,-0.3548534500036332,FS1_HT1,331,simulated
RMSE,1.0736050995869746,FS1_HT1,331,simulated
RMSPE,2.5508603828071044,FS1_HT1,331,simulated
RSR,1.154814208789364,FS1_HT1,331,simulated
r,0.14011086841400006,FS1_HT1,331,simulated
r2,0.03483855023196684,FS1_HT1,331,simulated
CCC,0.2928710828862064,FS0_HT0,331,spectral
MAE,4.65411087457373,FS0_HT0,331,spectral
R2,0.09014323888569693,FS0_HT0,331,spectral
RMSE,5.975374727901037,FS0_HT0,331,spectral
RMSPE,0.11984308441555189,FS0_HT0,331,spectral
RSR,0.9536590289148729,FS0_HT0,331,spectral
r,0.3592074399313828,FS0_HT0,331,spectral
r2,0.1300521855981631,FS0_HT0,331,spectral
CCC,0.25952941608535474,FS0_HT1,331,spectral
MAE,4.904705712949074,FS0_HT1,331,spectral
R2,-0.032377320427517356,FS0_HT1,331,spectral
RMSE,6.308725006721281,FS0_HT1,331,spectral
RMSPE,0.1256440015291897,FS0_HT1,331,spectral
RSR,1.0115931492756012,FS0_HT1,331,spectral
r,0.31417131606709514,FS0_HT1,331,spectral
r2,0.10203936701667742,FS0_HT1,331,spectral
CCC,0.2243488923916918,FS1_HT0,331,spectral
MAE,4.8888656421956656,FS1_HT0,331,spectral
R2,0.004318059083818016,FS1_HT0,331,spectral
RMSE,6.237952452824395,FS1_HT0,331,spectral
RMSPE,0.12657715579438994,FS1_HT0,331,spectral
RSR,0.9971315825219922,FS1_HT0,331,spectral
r,0.2778242504636259,FS1_HT0,331,spectral
r2,0.08022215353835715,FS1_HT0,331,spectral
CCC,0.2339627911472752,FS1_HT1,331,spectral
MAE,4.843235433513396,FS1_HT1,331,spectral
R2,0.009632342092535029,FS1_HT1,331,spectral
RMSE,6.224576829753493,FS1_HT1,331,spectral
RMSPE,0.12646253478734007,FS1_HT1,331,spectral
RSR,0.9944245862595233,FS1_HT1,331,spectral
r,0.2858442597934537,FS1_HT1,331,spectral
r2,0.08585617978504032,FS1_HT1,331,spectral
CCC,0.4774631445659086,FS0_HT0,332,simulated
MAE,0.6624136639143805,FS0_HT0,332,simulated
R2,0.20844979212577314,FS0_HT0,332,simulated
RMSE,0.8272518487181728,FS0_HT0,332,simulated
RMSPE,2.195104897786835,FS0_HT0,332,simulated
RSR,0.8711225764125519,FS0_HT0,332,simulated
r,0.6059541301236827,FS0_HT0,332,simulated
r2,0.4239810231042635,FS0_HT0,332,simulated
CCC,0.4459399157683352,FS0_HT1,332,simulated
MAE,0.6492989944590292,FS0_HT1,332,simulated
R2,0.23955236623338844,FS0_HT1,332,simulated
RMSE,0.8191396394469889,FS0_HT1,332,simulated
RMSPE,1.5868020980570485,FS0_HT1,332,simulated
RSR,0.8652203339419847,FS0_HT1,332,simulated
r,0.56644081623006,FS0_HT1,332,simulated
r2,0.34671566399971854,FS0_HT1,332,simulated
CCC,0.12334115315091154,FS1_HT0,332,simulated
MAE,0.9007984433317034,FS1_HT0,332,simulated
R2,-0.5153744081390567,FS1_HT0,332,simulated
RMSE,1.1264522387725653,FS1_HT0,332,simulated
RMSPE,2.372557674977933,FS1_HT0,332,simulated
RSR,1.2000473928938855,FS1_HT0,332,simulated
r,0.1870801242287103,FS1_HT0,332,simulated
r2,0.0955654455087511,FS1_HT0,332,simulated
CCC,0.23699193318383333,FS1_HT1,332,simulated
MAE,0.7369126297525466,FS1_HT1,332,simulated
R2,0.030693472170153523,FS1_HT1,332,simulated
RMSE,0.9198675668040381,FS1_HT1,332,simulated
RMSPE,1.6566624918057102,FS1_HT1,332,simulated
RSR,0.9788740588724358,FS1_HT1,332,simulated
r,0.3361959177115143,FS1_HT1,332,simulated
r2,0.1570984897142404,FS1_HT1,332,simulated
CCC,0.28383354048884357,FS0_HT0,332,spectral
MAE,4.727975629301961,FS0_HT0,332,spectral
R2,0.08705704394342936,FS0_HT0,332,spectral
RMSE,6.007983933017284,FS0_HT0,332,spectral
RMSPE,0.12017338105984605,FS0_HT0,332,spectral
RSR,0.9548803331576007,FS0_HT0,332,spectral
r,0.34775787832747895,FS0_HT0,332,spectral
r2,0.12498461831866756,FS0_HT0,332,spectral
CCC,0.2768679122894013,FS0_HT1,332,spectral
MAE,4.88085539744249,FS0_HT1,332,spectral
R2,0.023170577809519456,FS0_HT1,332,spectral
RMSE,6.212729588697738,FS0_HT1,332,spectral
RMSPE,0.12360818161613105,FS0_HT1,332,spectral
RSR,0.9875406429688047,FS0_HT1,332,spectral
r,0.3227899331375573,FS0_HT1,332,spectral
r2,0.10877613010071221,FS0_HT1,332,spectral
CCC,0.25970979961025553,FS1_HT0,332,spectral
MAE,4.877086324397473,FS1_HT0,332,spectral
R2,-0.011537111172142511,FS1_HT0,332,spectral
RMSE,6.286937536382947,FS1_HT0,332,spectral
RMSPE,0.12607433622272024,FS1_HT0,332,spectral
RSR,1.0013353594345187,FS1_HT0,332,spectral
r,0.3055984779897633,FS1_HT0,332,spectral
r2,0.10988021381897746,FS1_HT0,332,spectral
CCC,0.2777971340208406,FS1_HT1,332,spectral
MAE,4.760951491553057,FS1_HT1,332,spectral
R2,0.07105327324930744,FS1_HT1,332,spectral
RMSE,6.049601311406063,FS1_HT1,332,spectral
RMSPE,0.12107674860385158,FS1_HT1,332,spectral
RSR,0.9614831986398882,FS1_HT1,332,spectral
r,0.3383908773084582,FS1_HT1,332,spectral
r2,0.12940141350366913,FS1_HT1,332,spectral
CCC,0.24662777770889127,FS0_HT0,333,simulated
MAE,0.694470803788122,FS0_HT0,333,simulated
R2,0.0013673736368866596,FS0_HT0,333,simulated
RMSE,0.8993599615839034,FS0_HT0,333,simulated
RMSPE,6.0468278101888435,FS0_HT0,333,simulated
RSR,0.9889697846694601,FS0_HT0,333,simulated
r,0.35527558410292437,FS0_HT0,333,simulated
r2,0.2126590655740591,FS0_HT0,333,simulated
CCC,0.36344836610269066,FS0_HT1,333,simulated
MAE,0.683802528463679,FS0_HT1,333,simulated
R2,0.02365495382152729,FS0_HT1,333,simulated
RMSE,0.8970970812420033,FS0_HT1,333,simulated
RMSPE,7.155659805560694,FS0_HT1,333,simulated
RSR,0.9730846769325595,FS0_HT1,333,simulated
r,0.4795184524384154,FS0_HT1,333,simulated
r2,0.2681991589499192,FS0_HT1,333,simulated
CCC,-0.13846591506326572,FS1_HT0,333,simulated
MAE,0.9157360093031333,FS1_HT0,333,simulated
R2,-0.6721342970856863,FS1_HT0,333,simulated
RMSE,1.1609818002439476,FS1_HT0,333,simulated
RMSPE,6.648755062009414,FS1_HT0,333,simulated
RSR,1.2840920814719208,FS1_HT0,333,simulated
r,-0.12626168690786926,FS1_HT0,333,simulated
r2,0.1333661912687879,FS1_HT0,333,simulated
CCC,0.024064571099000558,FS1_HT1,333,simulated
MAE,0.7828290325580258,FS1_HT1,333,simulated
R2,-0.21884356678903036,FS1_HT1,333,simulated
RMSE,0.9943370576330883,FS1_HT1,333,simulated
RMSPE,4.749736024859112,FS1_HT1,333,simulated
RSR,1.1002039998231115,FS1_HT1,333,simulated
r,0.06608257451885433,FS1_HT1,333,simulated
r2,0.10260653742967633,FS1_HT1,333,simulated
CCC,0.24169876352445896,FS0_HT0,333,spectral
MAE,4.777037766806043,FS0_HT0,333,spectral
R2,0.01860529128169077,FS0_HT0,333,spectral
RMSE,6.201938852280337,FS0_HT0,333,spectral
RMSPE,0.12368499918441327,FS0_HT0,333,spectral
RSR,0.9890680994694148,FS0_HT0,333,spectral
r,0.303834268280999,FS0_HT0,333,spectral
r2,0.09840176645853918,FS0_HT0,333,spectral
CCC,0.21299604531797584,FS0_HT1,333,spectral
MAE,5.150379500500521,FS0_HT1,333,spectral
R2,-0.13973002943921192,FS0_HT1,333,spectral
RMSE,6.681247514898087,FS0_HT1,333,spectral
RMSPE,0.1328396347701618,FS0_HT1,333,spectral
RSR,1.0657282112004058,FS0_HT1,333,spectral
r,0.2482118625665803,FS0_HT1,333,spectral
r2,0.06518667353231009,FS0_HT1,333,spectral
CCC,0.18284436170541302,FS1_HT0,333,spectral
MAE,5.193312051290225,FS1_HT0,333,spectral
R2,-0.1443026341589791,FS1_HT0,333,spectral
RMSE,6.69688452780031,FS1_HT0,333,spectral
RMSPE,0.1353086794478875,FS1_HT0,333,spectral
RSR,1.0671397807195038,FS1_HT0,333,spectral
r,0.21570666846756126,FS1_HT0,333,spectral
r2,0.05523005641815487,FS1_HT0,333,spectral
CCC,0.1956003669237917,FS1_HT1,333,spectral
MAE,4.936006989470886,FS1_HT1,333,spectral
R2,-0.058708363641368666,FS1_HT1,333,spectral
RMSE,6.43317132301581,FS1_HT1,333,spectral
RMSPE,0.12895455188403168,FS1_HT1,333,spectral
RSR,1.026266729919358,FS1_HT1,333,spectral
r,0.24587905077131583,FS1_HT1,333,spectral
r2,0.06702711573978419,FS1_HT1,333,spectral
CCC,0.19031409616524914,FS0_HT0,334,simulated
MAE,0.8564302304927462,FS0_HT0,334,simulated
R2,-0.2508724238440692,FS0_HT0,334,simulated
RMSE,1.0378552541305874,FS0_HT0,334,simulated
RMSPE,2.4129527616795947,FS0_HT0,334,simulated
RSR,1.1052995917319886,FS0_HT0,334,simulated
r,0.2826737403541725,FS0_HT0,334,simulated
r2,0.13317548470760118,FS0_HT0,334,simulated
CCC,0.23130265193017724,FS0_HT1,334,simulated
